horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value,model_id
1,48,quantile,0.2,2025-11-29,wk inc flu hosp,2025-12-06,243.0,FluSight-baseline
1,48,quantile,0.25,2025-11-29,wk inc flu hosp,2025-12-06,291.0,FluSight-baseline
1,48,quantile,0.3,2025-11-29,wk inc flu hosp,2025-12-06,330.0,FluSight-baseline
1,48,quantile,0.35,2025-11-29,wk inc flu hosp,2025-12-06,363.0,FluSight-baseline
1,48,quantile,0.4,2025-11-29,wk inc flu hosp,2025-12-06,384.0,FluSight-baseline
1,48,quantile,0.45,2025-11-29,wk inc flu hosp,2025-12-06,399.0,FluSight-baseline
1,48,quantile,0.5,2025-11-29,wk inc flu hosp,2025-12-06,412.0,FluSight-baseline
1,48,quantile,0.55,2025-11-29,wk inc flu hosp,2025-12-06,425.0,FluSight-baseline
1,48,quantile,0.6,2025-11-29,wk inc flu hosp,2025-12-06,441.0,FluSight-baseline
1,48,quantile,0.65,2025-11-29,wk inc flu hosp,2025-12-06,462.0,FluSight-baseline
1,48,quantile,0.7,2025-11-29,wk inc flu hosp,2025-12-06,495.0,FluSight-baseline
1,48,quantile,0.75,2025-11-29,wk inc flu hosp,2025-12-06,535.0,FluSight-baseline
1,48,quantile,0.8,2025-11-29,wk inc flu hosp,2025-12-06,584.0,FluSight-baseline
1,48,quantile,0.85,2025-11-29,wk inc flu hosp,2025-12-06,670.0,FluSight-baseline
1,48,quantile,0.9,2025-11-29,wk inc flu hosp,2025-12-06,783.0,FluSight-baseline
1,48,quantile,0.95,2025-11-29,wk inc flu hosp,2025-12-06,925.0,FluSight-baseline
1,48,quantile,0.975,2025-11-29,wk inc flu hosp,2025-12-06,1218.0,FluSight-baseline
1,48,quantile,0.99,2025-11-29,wk inc flu hosp,2025-12-06,1633.0,FluSight-baseline
2,48,quantile,0.01,2025-11-29,wk inc flu hosp,2025-12-13,0.0,FluSight-baseline
2,48,quantile,0.025,2025-11-29,wk inc flu hosp,2025-12-13,0.0,FluSight-baseline
2,48,quantile,0.05,2025-11-29,wk inc flu hosp,2025-12-13,0.0,FluSight-baseline
2,48,quantile,0.1,2025-11-29,wk inc flu hosp,2025-12-13,0.0,FluSight-baseline
2,48,quantile,0.15,2025-11-29,wk inc flu hosp,2025-12-13,72.0,FluSight-baseline
2,48,quantile,0.2,2025-11-29,wk inc flu hosp,2025-12-13,159.0,FluSight-baseline
2,48,quantile,0.25,2025-11-29,wk inc flu hosp,2025-12-13,230.0,FluSight-baseline
2,48,quantile,0.3,2025-11-29,wk inc flu hosp,2025-12-13,282.0,FluSight-baseline
2,48,quantile,0.35,2025-11-29,wk inc flu hosp,2025-12-13,324.0,FluSight-baseline
2,48,quantile,0.4,2025-11-29,wk inc flu hosp,2025-12-13,360.0,FluSight-baseline
2,48,quantile,0.45,2025-11-29,wk inc flu hosp,2025-12-13,388.0,FluSight-baseline
2,48,quantile,0.5,2025-11-29,wk inc flu hosp,2025-12-13,412.0,FluSight-baseline
2,48,quantile,0.55,2025-11-29,wk inc flu hosp,2025-12-13,436.0,FluSight-baseline
2,48,quantile,0.6,2025-11-29,wk inc flu hosp,2025-12-13,464.0,FluSight-baseline
2,48,quantile,0.65,2025-11-29,wk inc flu hosp,2025-12-13,501.0,FluSight-baseline
2,48,quantile,0.7,2025-11-29,wk inc flu hosp,2025-12-13,544.0,FluSight-baseline
2,48,quantile,0.75,2025-11-29,wk inc flu hosp,2025-12-13,596.0,FluSight-baseline
2,48,quantile,0.8,2025-11-29,wk inc flu hosp,2025-12-13,672.0,FluSight-baseline
2,48,quantile,0.85,2025-11-29,wk inc flu hosp,2025-12-13,764.0,FluSight-baseline
2,48,quantile,0.9,2025-11-29,wk inc flu hosp,2025-12-13,873.0,FluSight-baseline
2,48,quantile,0.95,2025-11-29,wk inc flu hosp,2025-12-13,1107.0,FluSight-baseline
2,48,quantile,0.975,2025-11-29,wk inc flu hosp,2025-12-13,1372.0,FluSight-baseline
2,48,quantile,0.99,2025-11-29,wk inc flu hosp,2025-12-13,1839.0,FluSight-baseline
3,48,quantile,0.01,2025-11-29,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
3,48,quantile,0.025,2025-11-29,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
3,48,quantile,0.05,2025-11-29,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
3,48,quantile,0.1,2025-11-29,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
3,48,quantile,0.15,2025-11-29,wk inc flu hosp,2025-12-20,10.0,FluSight-baseline
3,48,quantile,0.2,2025-11-29,wk inc flu hosp,2025-12-20,99.0,FluSight-baseline
3,48,quantile,0.25,2025-11-29,wk inc flu hosp,2025-12-20,177.0,FluSight-baseline
3,48,quantile,0.3,2025-11-29,wk inc flu hosp,2025-12-20,241.0,FluSight-baseline
3,48,quantile,0.35,2025-11-29,wk inc flu hosp,2025-12-20,293.0,FluSight-baseline
3,48,quantile,0.4,2025-11-29,wk inc flu hosp,2025-12-20,338.0,FluSight-baseline
3,48,quantile,0.45,2025-11-29,wk inc flu hosp,2025-12-20,377.0,FluSight-baseline
3,48,quantile,0.5,2025-11-29,wk inc flu hosp,2025-12-20,412.0,FluSight-baseline
3,48,quantile,0.55,2025-11-29,wk inc flu hosp,2025-12-20,447.0,FluSight-baseline
3,48,quantile,0.6,2025-11-29,wk inc flu hosp,2025-12-20,486.0,FluSight-baseline
3,48,quantile,0.65,2025-11-29,wk inc flu hosp,2025-12-20,532.0,FluSight-baseline
3,48,quantile,0.7,2025-11-29,wk inc flu hosp,2025-12-20,586.0,FluSight-baseline
3,48,quantile,0.75,2025-11-29,wk inc flu hosp,2025-12-20,652.0,FluSight-baseline
3,48,quantile,0.8,2025-11-29,wk inc flu hosp,2025-12-20,733.0,FluSight-baseline
3,48,quantile,0.85,2025-11-29,wk inc flu hosp,2025-12-20,830.0,FluSight-baseline
3,48,quantile,0.9,2025-11-29,wk inc flu hosp,2025-12-20,963.0,FluSight-baseline
3,48,quantile,0.95,2025-11-29,wk inc flu hosp,2025-12-20,1243.0,FluSight-baseline
3,48,quantile,0.975,2025-11-29,wk inc flu hosp,2025-12-20,1557.0,FluSight-baseline
3,48,quantile,0.99,2025-11-29,wk inc flu hosp,2025-12-20,1959.0,FluSight-baseline
0,48,quantile,0.01,2025-12-06,wk inc flu hosp,2025-12-06,0.0,FluSight-baseline
0,48,quantile,0.025,2025-12-06,wk inc flu hosp,2025-12-06,73.0,FluSight-baseline
0,48,quantile,0.05,2025-12-06,wk inc flu hosp,2025-12-06,166.0,FluSight-baseline
0,48,quantile,0.1,2025-12-06,wk inc flu hosp,2025-12-06,357.0,FluSight-baseline
0,48,quantile,0.15,2025-12-06,wk inc flu hosp,2025-12-06,417.0,FluSight-baseline
0,48,quantile,0.2,2025-12-06,wk inc flu hosp,2025-12-06,461.0,FluSight-baseline
0,48,quantile,0.25,2025-12-06,wk inc flu hosp,2025-12-06,508.0,FluSight-baseline
0,48,quantile,0.3,2025-12-06,wk inc flu hosp,2025-12-06,521.0,FluSight-baseline
0,48,quantile,0.35,2025-12-06,wk inc flu hosp,2025-12-06,529.0,FluSight-baseline
0,48,quantile,0.4,2025-12-06,wk inc flu hosp,2025-12-06,535.0,FluSight-baseline
0,48,quantile,0.45,2025-12-06,wk inc flu hosp,2025-12-06,542.0,FluSight-baseline
0,48,quantile,0.5,2025-12-06,wk inc flu hosp,2025-12-06,547.0,FluSight-baseline
0,48,quantile,0.55,2025-12-06,wk inc flu hosp,2025-12-06,552.0,FluSight-baseline
0,48,quantile,0.6,2025-12-06,wk inc flu hosp,2025-12-06,559.0,FluSight-baseline
0,48,quantile,0.65,2025-12-06,wk inc flu hosp,2025-12-06,565.0,FluSight-baseline
0,48,quantile,0.7,2025-12-06,wk inc flu hosp,2025-12-06,573.0,FluSight-baseline
0,48,quantile,0.75,2025-12-06,wk inc flu hosp,2025-12-06,586.0,FluSight-baseline
0,48,quantile,0.8,2025-12-06,wk inc flu hosp,2025-12-06,633.0,FluSight-baseline
0,48,quantile,0.85,2025-12-06,wk inc flu hosp,2025-12-06,677.0,FluSight-baseline
0,48,quantile,0.9,2025-12-06,wk inc flu hosp,2025-12-06,737.0,FluSight-baseline
0,48,quantile,0.95,2025-12-06,wk inc flu hosp,2025-12-06,928.0,FluSight-baseline
0,48,quantile,0.975,2025-12-06,wk inc flu hosp,2025-12-06,1021.0,FluSight-baseline
0,48,quantile,0.99,2025-12-06,wk inc flu hosp,2025-12-06,1423.0,FluSight-baseline
1,48,quantile,0.01,2025-12-06,wk inc flu hosp,2025-12-13,0.0,FluSight-baseline
1,48,quantile,0.025,2025-12-06,wk inc flu hosp,2025-12-13,0.0,FluSight-baseline
1,48,quantile,0.05,2025-12-06,wk inc flu hosp,2025-12-13,48.0,FluSight-baseline
1,48,quantile,0.1,2025-12-06,wk inc flu hosp,2025-12-13,177.0,FluSight-baseline
1,48,quantile,0.15,2025-12-06,wk inc flu hosp,2025-12-13,293.0,FluSight-baseline
1,48,quantile,0.2,2025-12-06,wk inc flu hosp,2025-12-13,377.0,FluSight-baseline
1,48,quantile,0.25,2025-12-06,wk inc flu hosp,2025-12-13,425.0,FluSight-baseline
1,48,quantile,0.3,2025-12-06,wk inc flu hosp,2025-12-13,464.0,FluSight-baseline
1,48,quantile,0.35,2025-12-06,wk inc flu hosp,2025-12-13,497.0,FluSight-baseline
1,48,quantile,0.4,2025-12-06,wk inc flu hosp,2025-12-13,518.0,FluSight-baseline
1,48,quantile,0.45,2025-12-06,wk inc flu hosp,2025-12-13,534.0,FluSight-baseline
1,48,quantile,0.5,2025-12-06,wk inc flu hosp,2025-12-13,547.0,FluSight-baseline
1,48,quantile,0.55,2025-12-06,wk inc flu hosp,2025-12-13,560.0,FluSight-baseline
1,48,quantile,0.6,2025-12-06,wk inc flu hosp,2025-12-13,576.0,FluSight-baseline
1,48,quantile,0.65,2025-12-06,wk inc flu hosp,2025-12-13,598.0,FluSight-baseline
1,48,quantile,0.7,2025-12-06,wk inc flu hosp,2025-12-13,632.0,FluSight-baseline
1,48,quantile,0.75,2025-12-06,wk inc flu hosp,2025-12-13,671.0,FluSight-baseline
1,48,quantile,0.8,2025-12-06,wk inc flu hosp,2025-12-13,718.0,FluSight-baseline
1,48,quantile,0.85,2025-12-06,wk inc flu hosp,2025-12-13,802.0,FluSight-baseline
1,48,quantile,0.9,2025-12-06,wk inc flu hosp,2025-12-13,919.0,FluSight-baseline
1,48,quantile,0.95,2025-12-06,wk inc flu hosp,2025-12-13,1063.0,FluSight-baseline
1,48,quantile,0.975,2025-12-06,wk inc flu hosp,2025-12-13,1344.0,FluSight-baseline
1,48,quantile,0.99,2025-12-06,wk inc flu hosp,2025-12-13,1766.0,FluSight-baseline
2,48,quantile,0.01,2025-12-06,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
2,48,quantile,0.025,2025-12-06,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
2,48,quantile,0.05,2025-12-06,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
2,48,quantile,0.1,2025-12-06,wk inc flu hosp,2025-12-20,96.0,FluSight-baseline
2,48,quantile,0.15,2025-12-06,wk inc flu hosp,2025-12-20,203.0,FluSight-baseline
2,48,quantile,0.2,2025-12-06,wk inc flu hosp,2025-12-20,294.0,FluSight-baseline
2,48,quantile,0.25,2025-12-06,wk inc flu hosp,2025-12-20,366.0,FluSight-baseline
2,48,quantile,0.3,2025-12-06,wk inc flu hosp,2025-12-20,417.0,FluSight-baseline
2,48,quantile,0.35,2025-12-06,wk inc flu hosp,2025-12-20,458.0,FluSight-baseline
2,48,quantile,0.4,2025-12-06,wk inc flu hosp,2025-12-20,495.0,FluSight-baseline
2,48,quantile,0.45,2025-12-06,wk inc flu hosp,2025-12-20,523.0,FluSight-baseline
2,48,quantile,0.5,2025-12-06,wk inc flu hosp,2025-12-20,547.0,FluSight-baseline
2,48,quantile,0.55,2025-12-06,wk inc flu hosp,2025-12-20,571.0,FluSight-baseline
2,48,quantile,0.6,2025-12-06,wk inc flu hosp,2025-12-20,600.0,FluSight-baseline
2,48,quantile,0.65,2025-12-06,wk inc flu hosp,2025-12-20,637.0,FluSight-baseline
2,48,quantile,0.7,2025-12-06,wk inc flu hosp,2025-12-20,679.0,FluSight-baseline
2,48,quantile,0.75,2025-12-06,wk inc flu hosp,2025-12-20,731.0,FluSight-baseline
2,48,quantile,0.8,2025-12-06,wk inc flu hosp,2025-12-20,803.0,FluSight-baseline
2,48,quantile,0.85,2025-12-06,wk inc flu hosp,2025-12-20,898.0,FluSight-baseline
2,48,quantile,0.9,2025-12-06,wk inc flu hosp,2025-12-20,1008.0,FluSight-baseline
2,48,quantile,0.95,2025-12-06,wk inc flu hosp,2025-12-20,1246.0,FluSight-baseline
2,48,quantile,0.975,2025-12-06,wk inc flu hosp,2025-12-20,1515.0,FluSight-baseline
2,48,quantile,0.99,2025-12-06,wk inc flu hosp,2025-12-20,1960.0,FluSight-baseline
3,48,quantile,0.01,2025-12-06,wk inc flu hosp,2025-12-27,0.0,FluSight-baseline
3,48,quantile,0.025,2025-12-06,wk inc flu hosp,2025-12-27,0.0,FluSight-baseline
3,48,quantile,0.05,2025-12-06,wk inc flu hosp,2025-12-27,0.0,FluSight-baseline
3,48,quantile,0.1,2025-12-06,wk inc flu hosp,2025-12-27,19.0,FluSight-baseline
3,48,quantile,0.15,2025-12-06,wk inc flu hosp,2025-12-27,138.0,FluSight-baseline
3,48,quantile,0.2,2025-12-06,wk inc flu hosp,2025-12-27,232.0,FluSight-baseline
3,48,quantile,0.25,2025-12-06,wk inc flu hosp,2025-12-27,310.0,FluSight-baseline
3,48,quantile,0.3,2025-12-06,wk inc flu hosp,2025-12-27,375.0,FluSight-baseline
3,48,quantile,0.35,2025-12-06,wk inc flu hosp,2025-12-27,427.0,FluSight-baseline
3,48,quantile,0.4,2025-12-06,wk inc flu hosp,2025-12-27,473.0,FluSight-baseline
3,48,quantile,0.45,2025-12-06,wk inc flu hosp,2025-12-27,512.0,FluSight-baseline
3,48,quantile,0.5,2025-12-06,wk inc flu hosp,2025-12-27,547.0,FluSight-baseline
3,48,quantile,0.55,2025-12-06,wk inc flu hosp,2025-12-27,583.0,FluSight-baseline
3,48,quantile,0.6,2025-12-06,wk inc flu hosp,2025-12-27,622.0,FluSight-baseline
3,48,quantile,0.65,2025-12-06,wk inc flu hosp,2025-12-27,668.0,FluSight-baseline
3,48,quantile,0.7,2025-12-06,wk inc flu hosp,2025-12-27,720.0,FluSight-baseline
3,48,quantile,0.75,2025-12-06,wk inc flu hosp,2025-12-27,788.0,FluSight-baseline
3,48,quantile,0.8,2025-12-06,wk inc flu hosp,2025-12-27,869.0,FluSight-baseline
3,48,quantile,0.85,2025-12-06,wk inc flu hosp,2025-12-27,966.0,FluSight-baseline
3,48,quantile,0.9,2025-12-06,wk inc flu hosp,2025-12-27,1097.0,FluSight-baseline
3,48,quantile,0.95,2025-12-06,wk inc flu hosp,2025-12-27,1375.0,FluSight-baseline
3,48,quantile,0.975,2025-12-06,wk inc flu hosp,2025-12-27,1687.0,FluSight-baseline
3,48,quantile,0.99,2025-12-06,wk inc flu hosp,2025-12-27,2090.0,FluSight-baseline
0,48,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-13,0.0,FluSight-baseline
0,48,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-13,172.0,FluSight-baseline
0,48,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-13,265.0,FluSight-baseline
0,48,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-13,460.0,FluSight-baseline
0,48,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-13,516.0,FluSight-baseline
0,48,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-13,560.0,FluSight-baseline
0,48,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-13,606.0,FluSight-baseline
0,48,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-13,620.0,FluSight-baseline
0,48,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-13,628.0,FluSight-baseline
0,48,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-13,634.0,FluSight-baseline
0,48,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-13,640.0,FluSight-baseline
0,48,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-13,646.0,FluSight-baseline
0,48,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-13,652.0,FluSight-baseline
0,48,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-13,658.0,FluSight-baseline
0,48,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-13,664.0,FluSight-baseline
0,48,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-13,672.0,FluSight-baseline
0,48,quantile,0.75,2025-12-13,wk inc flu hosp,2025-12-13,686.0,FluSight-baseline
0,48,quantile,0.8,2025-12-13,wk inc flu hosp,2025-12-13,732.0,FluSight-baseline
0,48,quantile,0.85,2025-12-13,wk inc flu hosp,2025-12-13,776.0,FluSight-baseline
0,48,quantile,0.9,2025-12-13,wk inc flu hosp,2025-12-13,832.0,FluSight-baseline
0,48,quantile,0.95,2025-12-13,wk inc flu hosp,2025-12-13,1027.0,FluSight-baseline
0,48,quantile,0.975,2025-12-13,wk inc flu hosp,2025-12-13,1120.0,FluSight-baseline
0,48,quantile,0.99,2025-12-13,wk inc flu hosp,2025-12-13,1522.0,FluSight-baseline
1,48,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
1,48,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-20,0.0,FluSight-baseline
1,48,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-20,140.0,FluSight-baseline
1,48,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-20,275.0,FluSight-baseline
1,48,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-20,393.0,FluSight-baseline
1,48,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-20,478.0,FluSight-baseline
1,48,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-20,524.0,FluSight-baseline
1,48,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-20,562.0,FluSight-baseline
1,48,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-20,595.0,FluSight-baseline
1,48,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-20,617.0,FluSight-baseline
1,48,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-20,633.0,FluSight-baseline
1,48,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-20,646.0,FluSight-baseline
1,48,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-20,660.0,FluSight-baseline
1,48,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-20,675.0,FluSight-baseline
1,48,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-20,699.0,FluSight-baseline
1,48,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-20,731.0,FluSight-baseline
1,48,quantile,0.75,2025-12-13,wk inc flu hosp,2025-12-20,769.0,FluSight-baseline
1,48,quantile,0.8,2025-12-13,wk inc flu hosp,2025-12-20,817.0,FluSight-baseline
1,48,quantile,0.85,2025-12-13,wk inc flu hosp,2025-12-20,901.0,FluSight-baseline
1,48,quantile,0.9,2025-12-13,wk inc flu hosp,2025-12-20,1016.0,FluSight-baseline
1,48,quantile,0.95,2025-12-13,wk inc flu hosp,2025-12-20,1157.0,FluSight-baseline
1,48,quantile,0.975,2025-12-13,wk inc flu hosp,2025-12-20,1448.0,FluSight-baseline
1,48,quantile,0.99,2025-12-13,wk inc flu hosp,2025-12-20,1848.0,FluSight-baseline
2,48,quantile,0.01,2025-12-13,wk inc flu hosp,2025-12-27,0.0,FluSight-baseline
2,48,quantile,0.025,2025-12-13,wk inc flu hosp,2025-12-27,0.0,FluSight-baseline
2,48,quantile,0.05,2025-12-13,wk inc flu hosp,2025-12-27,0.0,FluSight-baseline
2,48,quantile,0.1,2025-12-13,wk inc flu hosp,2025-12-27,190.0,FluSight-baseline
2,48,quantile,0.15,2025-12-13,wk inc flu hosp,2025-12-27,301.0,FluSight-baseline
2,48,quantile,0.2,2025-12-13,wk inc flu hosp,2025-12-27,391.0,FluSight-baseline
2,48,quantile,0.25,2025-12-13,wk inc flu hosp,2025-12-27,464.0,FluSight-baseline
2,48,quantile,0.3,2025-12-13,wk inc flu hosp,2025-12-27,515.0,FluSight-baseline
2,48,quantile,0.35,2025-12-13,wk inc flu hosp,2025-12-27,556.0,FluSight-baseline
2,48,quantile,0.4,2025-12-13,wk inc flu hosp,2025-12-27,592.0,FluSight-baseline
2,48,quantile,0.45,2025-12-13,wk inc flu hosp,2025-12-27,621.0,FluSight-baseline
2,48,quantile,0.5,2025-12-13,wk inc flu hosp,2025-12-27,646.0,FluSight-baseline
2,48,quantile,0.55,2025-12-13,wk inc flu hosp,2025-12-27,670.0,FluSight-baseline
2,48,quantile,0.6,2025-12-13,wk inc flu hosp,2025-12-27,700.0,FluSight-baseline
2,48,quantile,0.65,2025-12-13,wk inc flu hosp,2025-12-27,736.0,FluSight-baseline
2,48,quantile,0.7,2025-12-13,wk inc flu hosp,2025-12-27,778.0,FluSight-baseline
2,48,quantile,0.75,2025-12-13,wk inc flu hosp,2025-12-27,830.0,FluSight-baseline
2,48,quantile,0.8,2025-12-13,wk inc flu hosp,2025-12-27,901.0,FluSight-baseline
2,48,quantile,0.85,2025-12-13,wk inc flu hosp,2025-12-27,992.0,FluSight-baseline
2,48,quantile,0.9,2025-12-13,wk inc flu hosp,2025-12-27,1102.0,FluSight-baseline
2,48,quantile,0.95,2025-12-13,wk inc flu hosp,2025-12-27,1342.0,FluSight-baseline
2,48,quantile,0.975,2025-12-13,wk inc flu hosp,2025-12-27,1609.0,FluSight-baseline
2,48,quantile,0.99,2025-12-13,wk inc flu hosp,2025-12-27,2054.0,FluSight-baseline
3,48,quantile,0.01,2025-12-13,wk inc flu hosp,2026-01-03,0.0,FluSight-baseline
3,48,quantile,0.025,2025-12-13,wk inc flu hosp,2026-01-03,0.0,FluSight-baseline
3,48,quantile,0.05,2025-12-13,wk inc flu hosp,2026-01-03,0.0,FluSight-baseline
3,48,quantile,0.1,2025-12-13,wk inc flu hosp,2026-01-03,109.0,FluSight-baseline
3,48,quantile,0.15,2025-12-13,wk inc flu hosp,2026-01-03,235.0,FluSight-baseline
3,48,quantile,0.2,2025-12-13,wk inc flu hosp,2026-01-03,331.0,FluSight-baseline
3,48,quantile,0.25,2025-12-13,wk inc flu hosp,2026-01-03,409.0,FluSight-baseline
3,48,quantile,0.3,2025-12-13,wk inc flu hosp,2026-01-03,474.0,FluSight-baseline
3,48,quantile,0.35,2025-12-13,wk inc flu hosp,2026-01-03,526.0,FluSight-baseline
3,48,quantile,0.4,2025-12-13,wk inc flu hosp,2026-01-03,571.0,FluSight-baseline
3,48,quantile,0.45,2025-12-13,wk inc flu hosp,2026-01-03,611.0,FluSight-baseline
3,48,quantile,0.5,2025-12-13,wk inc flu hosp,2026-01-03,646.0,FluSight-baseline
3,48,quantile,0.55,2025-12-13,wk inc flu hosp,2026-01-03,681.0,FluSight-baseline
3,48,quantile,0.6,2025-12-13,wk inc flu hosp,2026-01-03,722.0,FluSight-baseline
3,48,quantile,0.65,2025-12-13,wk inc flu hosp,2026-01-03,769.0,FluSight-baseline
3,48,quantile,0.7,2025-12-13,wk inc flu hosp,2026-01-03,821.0,FluSight-baseline
3,48,quantile,0.75,2025-12-13,wk inc flu hosp,2026-01-03,886.0,FluSight-baseline
3,48,quantile,0.8,2025-12-13,wk inc flu hosp,2026-01-03,966.0,FluSight-baseline
3,48,quantile,0.85,2025-12-13,wk inc flu hosp,2026-01-03,1061.0,FluSight-baseline
3,48,quantile,0.9,2025-12-13,wk inc flu hosp,2026-01-03,1193.0,FluSight-baseline
3,48,quantile,0.95,2025-12-13,wk inc flu hosp,2026-01-03,1477.0,FluSight-baseline
3,48,quantile,0.975,2025-12-13,wk inc flu hosp,2026-01-03,1783.0,FluSight-baseline
3,48,quantile,0.99,2025-12-13,wk inc flu hosp,2026-01-03,2181.0,FluSight-baseline
0,48,quantile,0.01,2025-12-20,wk inc flu hosp,2025-12-20,28.0,FluSight-baseline
0,48,quantile,0.025,2025-12-20,wk inc flu hosp,2025-12-20,428.0,FluSight-baseline
0,48,quantile,0.05,2025-12-20,wk inc flu hosp,2025-12-20,523.0,FluSight-baseline
0,48,quantile,0.1,2025-12-20,wk inc flu hosp,2025-12-20,692.0,FluSight-baseline
0,48,quantile,0.15,2025-12-20,wk inc flu hosp,2025-12-20,773.0,FluSight-baseline
0,48,quantile,0.2,2025-12-20,wk inc flu hosp,2025-12-20,816.0,FluSight-baseline
0,48,quantile,0.25,2025-12-20,wk inc flu hosp,2025-12-20,862.0,FluSight-baseline
0,48,quantile,0.3,2025-12-20,wk inc flu hosp,2025-12-20,877.0,FluSight-baseline
0,48,quantile,0.35,2025-12-20,wk inc flu hosp,2025-12-20,885.0,FluSight-baseline
0,48,quantile,0.4,2025-12-20,wk inc flu hosp,2025-12-20,891.0,FluSight-baseline
0,48,quantile,0.45,2025-12-20,wk inc flu hosp,2025-12-20,897.0,FluSight-baseline
0,48,quantile,0.5,2025-12-20,wk inc flu hosp,2025-12-20,903.0,FluSight-baseline
0,48,quantile,0.55,2025-12-20,wk inc flu hosp,2025-12-20,909.0,FluSight-baseline
0,48,quantile,0.6,2025-12-20,wk inc flu hosp,2025-12-20,915.0,FluSight-baseline
0,48,quantile,0.65,2025-12-20,wk inc flu hosp,2025-12-20,921.0,FluSight-baseline
0,48,quantile,0.7,2025-12-20,wk inc flu hosp,2025-12-20,929.0,FluSight-baseline
0,48,quantile,0.75,2025-12-20,wk inc flu hosp,2025-12-20,944.0,FluSight-baseline
0,48,quantile,0.8,2025-12-20,wk inc flu hosp,2025-12-20,990.0,FluSight-baseline
0,48,quantile,0.85,2025-12-20,wk inc flu hosp,2025-12-20,1033.0,FluSight-baseline
0,48,quantile,0.9,2025-12-20,wk inc flu hosp,2025-12-20,1114.0,FluSight-baseline
0,48,quantile,0.95,2025-12-20,wk inc flu hosp,2025-12-20,1283.0,FluSight-baseline
0,48,quantile,0.975,2025-12-20,wk inc flu hosp,2025-12-20,1378.0,FluSight-baseline
0,48,quantile,0.99,2025-12-20,wk inc flu hosp,2025-12-20,1778.0,FluSight-baseline
1,48,quantile,0.01,2025-12-20,wk inc flu hosp,2025-12-27,0.0,FluSight-baseline
1,48,quantile,0.025,2025-12-20,wk inc flu hosp,2025-12-27,117.0,FluSight-baseline
1,48,quantile,0.05,2025-12-20,wk inc flu hosp,2025-12-27,393.0,FluSight-baseline
1,48,quantile,0.1,2025-12-20,wk inc flu hosp,2025-12-27,533.0,FluSight-baseline
1,48,quantile,0.15,2025-12-20,wk inc flu hosp,2025-12-27,648.0,FluSight-baseline
1,48,quantile,0.2,2025-12-20,wk inc flu hosp,2025-12-27,730.0,FluSight-baseline
1,48,quantile,0.25,2025-12-20,wk inc flu hosp,2025-12-27,778.0,FluSight-baseline
1,48,quantile,0.3,2025-12-20,wk inc flu hosp,2025-12-27,816.0,FluSight-baseline
1,48,quantile,0.35,2025-12-20,wk inc flu hosp,2025-12-27,850.0,FluSight-baseline
1,48,quantile,0.4,2025-12-20,wk inc flu hosp,2025-12-27,873.0,FluSight-baseline
1,48,quantile,0.45,2025-12-20,wk inc flu hosp,2025-12-27,889.0,FluSight-baseline
1,48,quantile,0.5,2025-12-20,wk inc flu hosp,2025-12-27,903.0,FluSight-baseline
1,48,quantile,0.55,2025-12-20,wk inc flu hosp,2025-12-27,917.0,FluSight-baseline
